sl_contract_id,sie_ic_ruc,sie_ic_proveedor,sie_ic_monto_presupuestado,sie_ic_monto_contrato,sie_ic_monto_adjudicacion,sie_ic_indicador_01,sie_ic_indicador_04,sie_ic_indicador_05,sie_ic_indicador_06,sie_ic_indicador_09,sie_ic_indicador_11,sie_ic_indicador_15,sie_ic_indicador_19,sie_ic_indicador_22,sie_ic_indicador_25,sie_ic_indicador_26,sie_ic_indicador_27,sie_ic_promedio,sd_entidad,sd_plazo_de_entrega,sd_objeto_de_proceso,sd_vigencia_de_oferta,sd_funcionario_encargado_del_proceso,sd_presupuesto_referencial_total_sin_iva,mean_document_similarity,mean_objeto_similarity,sd_autoridad_autoridad_ordenadora_de_gasto,sd_autoridad_maxima_autoridad_institucional,sd_autoridad_maxima_autoridad_responsable_de_la_gestion_administrativa__financiera,sd_comision_delegado_del_titular_del_area_requirente,sd_comision_delegado_del_profesional_afin_al_objeto_de_la_contratacion_designado_por_la_maxima_autoridad,sd_comision_profesional_afin_al_objeto_de_la_contratacion_designado_por_la_maxima_autoridad,"sd_comision_profesional_designado_por_la_maxima_autoridad,_quien_lo_presidira",sd_comision_secretario/a,sd_comision_titular_del_area_requirente,sie_ic_day,sie_ic_month,sie_ic_dow_friday,sie_ic_dow_monday,sie_ic_dow_saturday,sie_ic_dow_thursday,sie_ic_dow_tuesday,sie_ic_dow_wednesday,sie_ic_estado_proc_adjudicado_-_registro_de_contratos,sie_ic_estado_proc_cancelado,sie_ic_estado_proc_desierta,sie_ic_estado_proc_ejecucion_de_contrato,sie_ic_estado_proc_en_recepcion,sie_ic_estado_proc_finalizada,sie_ic_estado_proc_finalizado_por_mutuo_acuerdo,sie_ic_estado_proc_negociacion,sie_ic_estado_proc_por_adjudicar,sie_ic_estado_proc_suspendido,sie_ic_estado_proc_terminado_unilateralmente,sd_tipo_compra_bien,sd_tipo_compra_servicio,sd_comision_no,sd_comision_si,sd_variacion_puja,sd_anticipo_pct,sd_saldo_otra_-_revisar_terminos_de_referencia,sd_saldo_pago_a_30_dias,sd_saldo_pago_a_45_dias,sd_saldo_pago_contra_entrega_de_bienes_obras_o_servicio,sd_saldo_pagos_por_planilla,sd_estado_adjudicado,sd_estado_cancelado,sd_estado_desierta,sd_estado_ejecucion,sd_estado_finalizada,sd_estado_otro,sd_estado_recepcion
1756993,2290350487001.0,IMPORTADORA HELLBAM S.A.,55153.0,52395.33,52395.33,1.0,1.0,1,1.0,,,0,0.0,,,1.0,1.0,0.75,GOBIERNO AUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN GONZALO PIZARRO,60,ADQUISICIÓN DE VEHÍCULOS TIPO CAMIÓN 4X2 CON CAJA ABIERTA PAREDES ABATIBLES PARA LA DIRECCIÓN DE SERVICIOS BÁSICOS DEL GOBIERNO AUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN GONZALO PIZARRO.,60,leofabianv@hotmail.com,55153.0,0.6259436546345218,0.0399785842212592,JARAMILLO ARMIJOS SEGUNDO REYNALDO,JARAMILLO ARMIJOS SEGUNDO REYNALDO,ARBOLEDA SANABRIA JOSE LEONARDO,,,,,,,27,12,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.01,0.0,False,False,False,True,False,False,False,False,True,False,False,False
1756064,991362290001.0,NORVENPRO S.A.,284324.2,0.0,261578.26,1.0,0.0,1,0.0,,,0,,,,,,0.4,HOSPITAL DE ESPECIALIDADES PORTOVIEJO,15,ADQUISICIÓN DE DISPOSTIVOS MEDICOS PARA MEDICIÓN DE GASTO CARDIÁCO CON APOYO TECNOLÓGICO PARA LA UNIDAD DE CUIDADOS INTENSIVOS ADULTO,60,carla.quiroz@hep.gob.ec,284324.2,0.7100573643607611,0.03334235608919,VELASCO MONCAYO JUAN PABLO,VELASCO MONCAYO JUAN PABLO,GARCIA YAGUAL MARCELO JAVIER,,,ANATO MENDEZ VERONICA COROMOTO,PAREDES BALLESTEROS JUAN PABLO,QUIROZ ZAMBRANO CARLA MARIA,BORJA CEDEÑO JOHN WILLIAN,21,12,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.05,0.0,False,False,False,True,False,True,False,False,False,False,False,False
1700368,nan,,0.0,0.0,0.0,,1.0,1,1.0,,,0,,,1.0,1.0,1.0,0.86,FIDEICOMISO MERCANTIL FONDO AMBIENTAL PARA LA PROTECCION DE LAS CUENCAS Y AGUA - FONAG,30,Adquisición de equipo de protección para personal técnico y guardapáramos del FONAG,90,rossana.pazmino@fonag.org.ec,,0.6675405976114788,0.0596042438765966,DE BIEVRE BERT STANISLAS JAN,DE BIEVRE BERT STANISLAS JAN,JARAMILLO MOLINA ROSA YOLANDA,,,ESCANDON MEJIA SUSANA NOEMI,CASTILLO QUIÑONEZ TATIANA LIDIA,CASTILLO MARMOL FRANKLIN VINICIO,CORAL RUALES GALO MARCELO,11,5,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0.01,0.5,False,False,False,True,False,False,False,True,False,False,False,False
1688785,602576407001.0,PADILLA SAMANIEGO WILTER KLEVER,33222.4,27590.0,27590.0,1.0,1.0,1,1.0,0.0,1.0,0,1.0,1.0,,1.0,1.0,0.82,HONORABLE GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PROVINCIA DE CHIMBORAZO,120,ADQUISICIÓN DE AVES PARA EL PROYECTO: “MEJORAMIENTO DE LA PRODUCCIÓN AVICOLA MEDIANTE LA INTRODUCCIÓN DE AVES”,90,afalconi@chimborazo.gob.ec,33222.4,0.7022623868187079,0.0439469005214152,HERRERA ESTRADA DANIEL LENIN,CRUZ CARRILLO JUAN PABLO,CALVACHE BOMBON JORGE JAVIER,AGUIAR NOVILLO EMILIO JAVIER,,MEDINA BARRIGA LEONARDO JOSE,CAMPOS COLLAGUAZO EDISON FERNANDO,CADENA VINUEZA ANITA AUXILIADORA,,28,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0.01,0.0,False,False,False,True,False,False,False,False,True,False,False,False
1685589,990158436001.0,POLIGRAFICA C.A.,16640.0,15791.36,15791.36,1.0,1.0,1,1.0,0.0,0.0,0,0.0,0.0,,1.0,1.0,0.55,Municipio de Urdaneta,30,"ADQUISICIÓN DE STICKERS PARA LA REVISIÓN VEHICULAR DE CARROS Y MOTOCICLETAS EN LA UNIDAD DE TRÁNSITO, TRANSPORTE TERRESTRE Y SEGURIDAD VIAL DEL GOBIERNO AUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN URDANETA",60,martha.chica@urdaneta.gob.ec,16640.0,0.6347615157580163,0.0368563798981706,ZAMBRANO RODRIGUEZ AMADA ARGENTINA,ZAMBRANO RODRIGUEZ AMADA ARGENTINA,HERRERA LITARDO DARWIN ABDON,,,MACIAS GUEVARA EVERT ANDRES,CORTEZ MORA WALTER VICENTE,PILPE MARMOLEJO JOSE RICARDO,MORALES CARVAJAL FERNANDO CRISTOFER,15,3,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0.01,0.0,False,False,False,True,False,False,False,False,True,False,False,False
1726894,nan,,0.0,0.0,0.0,,1.0,1,,,,0,,,,1.0,1.0,0.8,CONTRALORIA GENERAL DEL ESTADO,1156,ADQUISICIÓN DE COMPUTADORAS PORTÁTILES,90,mfrodriguez@contraloria.gob.ec,,0.5883539257841766,0.0347218913104282,FALCONI AYORA MARIA VIVIANA,RIOFRIO GONZALEZ CARLOS ALBERTO,FALCONI AYORA MARIA VIVIANA,FLORES MORETA JULIO ROBERTO,,FLORES MUZO SILVIA PATRICIA,CASTRO SAAVEDRA EFRAIN SANTIAGO,RODRIGUEZ CHAVEZ MARIA FERNANDA,,31,8,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0.01,0.0,True,False,False,False,False,False,True,False,False,False,False,False
1725135,nan,,0.0,0.0,0.0,,1.0,1,1.0,,,0,,,1.0,1.0,1.0,0.86,GOBIERNO AUTONOMO DESCENTRALIZADO DEL DISTRITO METROPOLITANO DE QUITO,90,SERVICIO DE “CAPACITACIÓN EN GESTIÓN DEL CONOCIMIENTO”,90,lourdes.martinez@quito.gob.ec,,0.3287946242562033,0.0176661849359826,RUIZ MALDONADO NADIA RAQUEL,GUARDERAS IZQUIERDO SANTIAGO MAURICIO,MARTINEZ SALGUERO LOURDES ELIZABETH,,,,,,,19,8,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,0.01,0.0,True,False,False,False,False,False,False,True,False,False,False,False
1711436,1792844576001.0,KARPATTY TECNOLOGIAS CIA LTDA,300118.38,282111.28,282111.28,1.0,1.0,1,1.0,0.0,0.0,0,0.0,0.0,,1.0,1.0,0.55,EMPRESA ELÉCTRICA PÚBLICA ESTRATÉGICA CORPORACIÓN NACIONAL DE ELECTRICIDAD CNEL EP,730,GYE SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE INVERSORES DE ENERGÍA AC Y DC PARA SUBESTACIONES CON SERVICIO SCADA DE LA DIRECCIÓN DE DISTRIBUCIÓN PARA CNEL EP UNIDAD DE NEGOCIO GUAYAQUIL GTI,90,nory.tomala@cnel.gob.ec,300118.38,0.6926752528479926,0.0280120932992847,RODRIGUEZ SORROZA CESAR HUMBERTO,RODRIGUEZ SORROZA CESAR HUMBERTO,REYES PEZO HECTOR JOHN,ALVARADO VALAREZO JESSICA ANDREA,,MOLINEROS MONCADA EDUARDO MANUEL,ESPINOZA CEPEDA JOSE CESAR,TOMALA MEJIA NORY AZUCENA,,24,6,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0.01,0.0,True,False,False,False,False,False,False,False,True,False,False,False
1711419,992187905001.0,VIBAG C.A.,65941.38,60020.4,60020.4,1.0,1.0,1,1.0,0.0,1.0,0,0.0,1.0,,1.0,1.0,0.73,HOSPITAL DE ESPECIALIDADES JOSÉ CARRASCO ARTEAGA,120,ADQUISICION DE CITOLOGIA PARA ANATOMIA PATOLOGICA SEGUN ESPECIFICACIONES TECNICAS L-186 ANEXADA,90,gabicha215@hotmail.com,65941.38,0.6270019475946697,0.0357398130107024,LOZADA LEON CARLOS ARTURO,GUAMAN BUESTAN MANUEL CRUZ,GUAMAN BUESTAN MANUEL CRUZ,,,,,,,24,6,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.03,0.0,True,False,False,False,False,False,False,False,True,False,False,False
1693200,nan,,0.0,0.0,0.0,,1.0,1,1.0,,,0,,,1.0,1.0,1.0,0.86,GOBIERNO PROVINCIAL DE LOJA,300,ADQUISICIÓN DE INSUMOS DE ALIMENTOS PARA USUARIAS DEL CENTRO DE ACOGIMIENTO INSTITUCIONAL MIES,30,jandrade8386@hotmail.com,,0.6422730588408334,0.0430187853023526,CARRION CORONEL MAYDA ALEJANDRA,DAVILA EGUEZ RAFAEL ANTONIO,ROBLES BENAVIDES CARMEN ELENA,ATARIHUANA BRAVO JOSE LUIS,,LUDEÑA TORRES JOSE DAVID,GARNICA TORRES CRUSENKA ALMIDA,BUSTAMANTE ARMIJOS WILSON PATRICIO,,12,4,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0.005,0.0,False,False,False,True,False,False,False,True,False,False,False,False
1689651,1791355296001.0,GIMPROMED CIA. LTDA.,11628.0,9985.2,9985.2,1.0,1.0,1,1.0,,,0,1.0,,,1.0,1.0,0.88,HOSPITAL GENERAL MANUEL YGNACIO MONTEROS,10,"ADQUISICION DE CIRCUITOS PARA MAQUINA DE ANESTESIA, PEDIATRICO Y ADULTO PARA EL HGMYM",60,andrea.sotoc@iess.gob.ec,11628.0,0.6569212368912472,0.0204562813837393,ZUÑIGA ROJAS DAVID ISRAEL,ZUÑIGA ROJAS DAVID ISRAEL,CABRERA GONZALEZ ROBERTO ANDRES,,,,,,,30,3,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.011000000000000001,0.0,False,False,False,True,False,False,False,False,False,True,False,False
1683677,1790642992001.0,CORPOMEDICA CIA. LTDA.,27017.2,17994.0,17994.0,1.0,1.0,1,1.0,,,0,1.0,,,1.0,1.0,0.88,HOSPITAL GENERAL LATACUNGA,15,ADQUISICIÓN DE LOS DISPOSITIVOS MÉDICOS DE USO GENERAL: CATÉTER VÍA CENTRAL CON Y SIN CUBIERTA ANTIMICROBIANA PARA EL ABASTECIMIENTO DEL HOSPITAL GENERAL LATACUNGA.,60,gabriela.mendez@hgl.mspz3.gob.ec,27017.2,0.3435406612298987,0.0519838728527682,AVILES MEJIA JOSE EDUARDO,AVILES MEJIA JOSE EDUARDO,VIERA RAMIREZ JOHANNA INES,,,,,,,7,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.01,0.0,False,False,False,True,False,False,False,False,True,False,False,False
1683341,1791310233001.0,PRODUCTOS Y DISTRIBUCIONES MEDICAS ANDINO PRODIMEDA CIA. LTDA.,77700.0,49950.0,49950.0,1.0,1.0,1,1.0,,,0,0.0,,,1.0,1.0,0.75,HOSPITAL PEDIATRICO BACA ORTIZ,10,"ADQUISICIÓN DE GUANTES DE EXAMINACIÓN, LATEX VARIAS MEDIDAS",90,jenny.tates@hbo.gob.ec,77700.0,0.6977589004100904,0.0274807084020142,MALDONADO BARBA DIEGO FERNANDO,MALDONADO BARBA DIEGO FERNANDO,LOPEZ MOLINA ANGEL FERNANDO,,,FLORES NIVELO SILVIA XIMENA,MOLINA CALVOPIÑA LAURA ELVIRA,MUÑOZ AÑASCO GRACE PATRICIA,LAGLA AGUAS MARIA MAGDALENA,7,3,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0.01,0.0,False,False,False,True,False,False,False,False,False,False,False,True
1751295,nan,,0.0,0.0,0.0,,1.0,1,0.0,,,0,,,1.0,1.0,1.0,0.71,DIRECCION DISTRITAL 08D05 - SAN LORENZO - EDUCACION,101,"SERVICIO DE TRANSPORTE ESCOLAR PARA 1.137 ESTUDIANTES DE LA UNIDAD EDUCATIVA DEL MILENIO GUARDIANA DE LOS SABERES “PROFESORA CONSUELO BENAVIDES”, PERTENECIENTES AL DISTRITO 08D05 SAN LORENZO-EDUCACIÓN, DEL CANTÓN SAN LORENZO, PROVINCIA DE ESMERALDAS, PERTENECIENTE A LA COORDINACIÓN ZONAL 1, DEL MINISTERIO DE EDUCACIÓN, PARA EL PERIODO ENERO – JULIO 2023",90,jose.porozo@educacion.gob.ec,,0.2309842779032413,0.0248876295727662,VALENCIA CORTEZ MARTA LUCIA,VALENCIA CORTEZ MARTA LUCIA,HURTADO LANDAZURI DESMAN,,,POROZO CLAVIJO JOSE,OBANDO CABEZA MATILDE,SOLORZANO GARCES GIRABEL YADIRA,MINA LASTRA JUANA ELIZABETH,6,12,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,0.01,0.0,False,False,False,True,False,False,False,True,False,False,False,False
1717562,702480286001.0,BRAVO GARCIA ROSA GRACIELA,71906.0,0.0,70149.88,1.0,1.0,1,1.0,0.0,1.0,0,,1.0,,,,0.75,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON SANTA ROSA,5,"ADQUISICIÓN DE EQUIPOS DE COMPUTACIÓN PARA LAS DIFERENTES DEPENDENCIAS DEL G.A.D. MUNICIPAL DEL CANTÓN SANTA ROSA, PROVINCIA DE EL ORO",60,armijosdenisse@gmail.com,71906.0,0.7095083925949769,0.0392568457145353,VITE CEVALLOS LARRY RONALD,VITE CEVALLOS LARRY RONALD,REQUENA DOMINGUEZ JUAN MAURICIO,ORDOÑEZ BARBERAN FERNANDO BENJAMIN,MENDIETA HERRERA WALTER RENE,,SALVATIERRA VILLA LUIS VINICIO,ARTEAGA VALENCIA JENNIFER ELIZABETH,,19,7,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.01,0.0,False,False,False,True,False,True,False,False,False,False,False,False
1712471,1714773692001.0,GOMEZ NARANJO JHONATHAN ALEXANDER,143464.0,102900.0,102900.0,1.0,1.0,1,0.0,,,0,0.0,,,1.0,1.0,0.63,DIRECCION DISTRITAL 21D04-SHUSHUFINDI-SALUD TIPO I,30,ADQUISICIÓN DE EQUIPAMIENTO BIOMEDICO PARA LOS DIFERENTES SERVICIOS DEL HOSPITAL BASICO SHUSHUFINDI PERTENECIENTE A LA DIRECCION DISTRITAL 21D04 SHUSHUFINDI SALUD TIPO I,45,adriazanza01@gmail.com,143464.0,0.6976624013666778,0.0381631321560158,LOPEZ GILER HILDA ISABEL,LOPEZ GILER HILDA ISABEL,CHICHANDE BRAVO DENICE ELIGNA,,,GARCIA FERRIN GEMA ELIZABETH,PERALTA ESPINOZA VIANMELYS RUBI,AZANZA VASQUEZ DORIS ADRIANA,SARANGO ZAMBRANO KATTY LEONOR,29,6,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0.01,0.5,False,False,False,True,False,False,False,False,False,True,False,False
1700661,992609575001.0,DISPRATTSA S.A.,12734.0,9990.0,9990.0,1.0,1.0,1,1.0,,,0,0.0,,,1.0,1.0,0.75,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON PEDRO CARBO,20,"ADQUSICIÓN DE MATERIALES, PARA MANTENIMIENTO DE LUGARES PÚBLICOS DE LA CABECERA CANTONAL DE PEDRO CARBO",30,compraspublicas@pedrocarbo.gob.ec,12734.0,0.6427413891444507,0.0115443179551364,PEÑAHERRERA ORTIZ ALFREDO ENRIQUE,GOMEZ SALAZAR XAVIER MARTINO,LOPEZ VALERO JESSICA PAOLA,,,,,,,12,5,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.01,0.0,False,False,False,True,False,False,False,False,False,True,False,False
1700252,1791768507001.0,INFORMATICA Y SISTEMAS DIGITALES DINFORSYSMEGA S.A.,123666.19,120875.0,120875.0,1.0,0.0,1,1.0,0.0,1.0,0,,1.0,,,,0.63,EMPRESA ELECTRICA PROVINCIAL COTOPAXI S.A.,120,ADQUISICION DE COMPUTADORAS DE ESCRITORIO GAMA MEDIA I Y OTROS Fases 3 y 4.,90,anelss_89@hotmail.com,123666.19,0.6864674242046676,0.0213177515576865,LOPEZ TERAN FELIPE GUILLERMO,LOPEZ TERAN FELIPE GUILLERMO,RUIZ BUITRON EDGAR DAVID,,,GARZON ULLOA PAUL ALBERTO,LEMA ALVAREZ DANNY OSWALDO,ROCHA HOYOS WILMA CLEMENTINA,CARRILLO MEDINA WILSON PATRICIO,10,5,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.01,0.0,False,False,False,True,False,True,False,False,False,False,False,False
1722073,nan,,0.0,0.0,0.0,,1.0,1,1.0,,,0,,,1.0,1.0,1.0,0.86,"FACULTAD DE INGENIERIA EN GEOLOGIA, MINAS, PETROLEOS Y AMBIENTAL DE LA UNIVERSIDAD CENTRAL DEL ECUADOR",30,"ADQUISICIÓN DE UN MOLINO PARA LA PREPARACION DE MUESTRAS Y USO ADECUADO DEL DIFRACTOMETRO DE RAYOS X DE LA CARRERA DE INGENIERIA EN GEOLOGIA DE LA FACULTAD DE INGENIERIA EN GEOLOGIA, MINAS, PETROLEOS Y AMBIENTAL DE LA UNIVERSIDAD CENTRAL DEL ECUADOR",90,pablo.gonzalez@mspz9.gob.ec,,0.685705304920511,0.0228388024943886,PINTO ARTEAGA GUSTAVO RAUL,PINTO ARTEAGA GUSTAVO RAUL,FREIRE ANDRADE LORENA ELIZABETH,,,,,,,8,8,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.01,0.5,False,False,False,True,False,False,False,True,False,False,False,False
1694265,1710727023001.0,ANDRADE PEREZ DIEGO XAVIER,81573.22,66000.0,66000.0,1.0,1.0,1,1.0,0.0,1.0,0,0.0,1.0,,1.0,1.0,0.73,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE SANTA CRUZ,60,"ADQUISICION E INSTALACIÓN DE EQUIPOS TECNOLOGICOS PARA LA ADMINISTRACION, SEGURIDAD Y CONTROL DEL MUELLE TURISTICO GUS ANGERMEYER",60,ssalvador@gadsantacruz.gob.ec,81573.22,0.1977785089201865,0.0350406468997767,YANEZ VINUEZA ANGEL AMABLE,YANEZ VINUEZA ANGEL AMABLE,RIVERA ESPAÑA HOLGER JESUS,HIDALGO ARMIJOS FILIP JAVIER,,JAYA LLANO MIRIAN ESPERANZA,LOMBEIDA MANJARREZ SCHUBERT STALIN,PROAÑO LOZANO GRECIA ESTEFANIA,,18,4,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0.01,0.6,False,False,False,True,False,False,False,False,True,False,False,False
1691470,1291780020001.0,COMPAÑIA DE SEGURIDAD SOCIOSECURITY CIA.LTDA.,9663.65,9167.5,9167.5,1.0,1.0,1,1.0,0.0,1.0,0,1.0,1.0,,1.0,1.0,0.82,DIRECCION DISTRITAL 12D04 - QUINSALOMA - VENTANAS - SALUD,90,"Adquisición de “Servicios de Seguridad i vigilancia con arma no letal, supervisada, monitoreo de sistema electrónico circuito de cámaras i respuesta motorizada para el Hospital Bàsico Jaime Roldòs Aguilera de la Direcciòn Distrital 12D04 Quinsaloma-Ventanas-Salud de la Ciudad de Ventanas, a partir de la culminación del contrato vigente al 4 de abril del 2022, lo cual se realizarà por 90 dìas de servicio",60,rgarciamera2357@hotmail.com,9663.65,0.385323657691231,0.040668329243376,CARREÑO ALAVA MIGUEL ANGEL,CARREÑO ALAVA MIGUEL ANGEL,JUNCO VACA AGUSTIN IGNACIO,,,,,,,6,4,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0.01,0.0,False,False,False,True,False,False,False,False,True,False,False,False
1689161,nan,,0.0,0.0,0.0,,1.0,1,1.0,,,0,,,1.0,1.0,1.0,0.86,EMPRESA ELÉCTRICA PÚBLICA ESTRATÉGICA CORPORACIÓN NACIONAL DE ELECTRICIDAD CNEL EP,365,MAN MANTENIMIENTO Y REPARACION DE ASCENSORES DEL EDIFICIO ADMINISTRATIVO DE CNEL EP MANTA UN MAN GAF,90,pablo.giler@cnel.gob.ec,,0.6607708452680943,0.0116896458273772,MONTESDEOCA SALTOS MARIA ELENA,MONTESDEOCA SALTOS MARIA ELENA,MARRIOTT BRAVO MARIA MARICELA,,,,,,,29,3,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,0.01,0.5,True,False,False,False,False,False,False,True,False,False,False,False
1696830,400579231001.0,BENAVIDES REVELO SILVIA PATRICIA,15344.79,15191.28,15191.28,1.0,1.0,1,1.0,,,0,0.0,,,1.0,1.0,0.75,HOSPITAL GENERALPROVINCIAL LUIS G DAVILA,45,ADQUISICIÓN DE INSUMOS Y MATERIALES DE FERRETERÍA,90,rubendario_863@hotmail.com,15344.79,0.353150914505781,0.0405487106084681,VELASCO MERA RUTH ELENA,VELASCO MERA RUTH ELENA,VELASCO MERA RUTH ELENA,,,YANEZ TATES RODRIGO ANDRES,MONTUFAR RENGIFO JEFFERSON STEVEN,MUÑOZ GALEANO RUBEN DARIO,RODRIGUEZ LOPEZ EDISON DANILO,26,4,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0.01,0.0,False,False,False,True,False,False,False,False,False,True,False,False
1685795,990340900001.0,INDURA ECUADOR S.A.,8233.6,7738.08,7738.08,1.0,1.0,1,1.0,0.0,1.0,0,0.0,1.0,,1.0,1.0,0.73,HOSPITAL LUIS F. MARTINEZ,3,ADQUISICION DE GASES MEDICINALES PARA EL HOSPITAL LUIS F. MARTINEZ,60,victorcorrea1985@outlook.com,8233.6,0.2943850159812585,0.0349991854814413,GARZON QUEZADA KARINA ESTEFANIA,GARZON QUEZADA KARINA ESTEFANIA,MOLINA MOLINA ANDREA DANIELA,,,,,,,16,3,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.01,0.0,False,False,False,False,True,False,False,False,True,False,False,False
1711771,1791412559001.0,MEDILABOR S.A.,28782.0,15498.0,15498.0,1.0,1.0,1,1.0,0.0,1.0,0,0.0,1.0,,1.0,1.0,0.73,HOSPITAL GENERAL FRANCISCO DE ORELLANA,30,ADQUISICIÓN DE PRUEBAS RAPIDAS DE SÍFILIS PARA LOS DISTRITOS DE ORELLANA Y HOSPITALES GENERALES FRANCISCO DE ORELLANA Y JOSÉ MARÍA VELASCO IBARRA,30,servicios2018hfo@hotmail.com,28782.0,0.7074824299282105,0.0364558038497831,PALMA ZAMBRANO INGRID JACQUELINE,PALMA ZAMBRANO INGRID JACQUELINE,ARELLANO MERA VICTOR EDISON,,,PALACIOS MOLINA LUIS IVAN,ARELLANO MERA VICTOR EDISON,ZAMBRANO JARAMILLO JANETH ALEXANDRA,VACA PUGA BERTHA ISABEL,27,6,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0.01,0.0,False,False,False,True,False,False,False,False,True,False,False,False
1697702,993076163001.0,DURESCARGO S.A.,28000.0,26572.0,26572.0,1.0,1.0,1,1.0,,,0,1.0,,,1.0,0.0,0.75,INSTITUTO OCEANOGRÁFICO Y ANTÁRTICO DE LA ARMADA,90,"SERVICIO DE FLETE MARÍTIMO POR RETORNO Y ENVIO DE 02 CONTENEDORES SECOS DE 20 PIES, DESDE PUNTA ARENAS-CHILE HASTA GUAYAQUIL-ECUADOR Y VICEVERSA",90,juan.proano@inocar.mil.ec,28000.0,0.6935077643053429,0.0066026165370537,ZAPATA CORTEZ CARLOS GUSTAVO,ZAPATA CORTEZ CARLOS GUSTAVO,MARCHAN HERNANDEZ SANTIAGO FRANCISCO,,,,,,,28,4,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,0.01,0.0,False,False,False,False,True,False,False,False,False,True,False,False
1697147,nan,,0.0,0.0,0.0,,1.0,1,1.0,,,0,,,1.0,1.0,1.0,0.86,Benemérito Cuerpo de Bomberos Voluntarios de Cuenca,90,Adquisición de Equipos de comunicación digital VHF )Radios móviles y portátiles para comunicaciones del personal),120,mjtello@bomberos.gob.ec,,0.627585137909701,0.0292537254913234,HERAS ABRIL SIXTO BENJAMIN,HERAS ABRIL SIXTO BENJAMIN,SEGARRA YUNDA TATIANA DEL ROCIO,,,CARANGUI RODRIGUEZ WILSON ISMAEL,GUTIERREZ ALVAREZ ADRIANA MONSERRATH,TELLO LARRIVA MARIA JOSE,CORONEL AGUIRRE JUAN FERNANDO,27,4,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0.01,0.7,False,False,False,True,False,False,False,True,False,False,False,False
1698874,nan,,0.0,0.0,0.0,,1.0,1,1.0,,,0,,,1.0,1.0,1.0,0.86,CORPORACION ELECTRICA DEL ECUADOR CELEC EP.,45,TPI ADQUISICION DE EQUIPOS PARA EL ANALISIS DE AGUASINDUSTRIALES DE PROCESO DE LAS CENTRALES ITT Y CUYABENO,45,belen.sanchez@celec.gob.ec,,0.5576892180719821,0.0282324503337897,LOPEZ BENALCAZAR JUAN CARLOS,CAZCO CASTELLI GABRIEL EDUARDO,JARA BERNAL JUAN CARLOS,,,,,,,4,5,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.01,0.0,False,False,False,True,False,False,False,True,False,False,False,False
